payment_id,order_id,payment_method,payment_date,amount
57035,57035,Credit Card,2023-10-28,387.06
57036,57036,Mobile Money,2024-03-24,1577.21
57037,57037,Credit Card,2024-06-07,203.42
57038,57038,Mobile Money,2023-01-14,220.22
57039,57039,PayPal,2023-06-19,2443.26
57040,57040,PayPal,2023-04-19,968.94
57041,57041,Credit Card,2023-10-01,2133.35
57042,57042,Credit Card,2022-07-30,1360.25
57043,57043,Debit Card,2023-12-20,803.41
57044,57044,Debit Card,2024-03-16,1557.48
57045,57045,Debit Card,2024-08-30,356.57
57046,57046,PayPal,2022-06-09,977.36
57047,57047,Credit Card,2023-08-07,501.42
57048,57048,PayPal,2023-01-31,177.55
57049,57049,Credit Card,2022-07-05,2043.03
57050,57050,Bank Transfer,2024-03-26,1954.41
57051,57051,Mobile Money,2024-08-25,332.76
57052,57052,Debit Card,2023-10-12,58.42
57053,57053,Debit Card,2023-06-01,1956.61
57054,57054,Credit Card,2023-01-26,1036.35
57055,57055,Mobile Money,2023-06-12,924.58
57056,57056,Bank Transfer,2022-11-05,487.92
57057,57057,PayPal,2023-06-06,998.59
57058,57058,Debit Card,2022-10-04,474.93
57059,57059,Bank Transfer,2022-11-03,1152.15
57060,57060,PayPal,2022-11-28,1284.04
57061,57061,Bank Transfer,2023-01-29,877.86
57062,57062,PayPal,2024-04-07,886.14
57063,57063,Mobile Money,2022-06-06,296.85
57064,57064,Debit Card,2022-11-28,205.18
57065,57065,Credit Card,2022-06-15,52.59
57066,57066,Debit Card,2023-12-02,52.3
57067,57067,Mobile Money,2023-07-11,218.24
57068,57068,PayPal,2023-12-08,1114.07
57069,57069,Credit Card,2024-01-11,858.13
57070,57070,Credit Card,2022-11-28,379.08
57071,57071,Credit Card,2023-07-15,88.4
57072,57072,Mobile Money,2024-02-27,944.35
57073,57073,Bank Transfer,2023-01-08,451.63
57074,57074,Bank Transfer,2022-12-05,825.11
57075,57075,PayPal,2024-04-20,685.72
57076,57076,PayPal,2023-11-15,204.5
57077,57077,Bank Transfer,2023-05-28,17.65
57078,57078,PayPal,2024-08-18,121.95
57079,57079,Mobile Money,2023-08-20,44.3
57080,57080,Debit Card,2024-02-26,460.99
57081,57081,Mobile Money,2023-05-02,244.46
57082,57082,PayPal,2024-02-05,1138.09
57083,57083,Debit Card,2024-02-28,1014.98
57084,57084,Mobile Money,2022-12-30,47.35
57085,57085,Debit Card,2024-02-07,353.75
57086,57086,Debit Card,2023-07-25,213.95
57087,57087,Credit Card,2024-04-19,317.74
57088,57088,Credit Card,2023-11-18,265.76
57089,57089,Debit Card,2023-03-14,385.62
57090,57090,Credit Card,2024-02-18,509.54
57091,57091,Credit Card,2022-07-17,261.06
57092,57092,Debit Card,2023-06-27,1792.05
57093,57093,Mobile Money,2024-02-29,1000.88
57094,57094,PayPal,2024-05-08,1251.28
57095,57095,Credit Card,2024-04-09,1119.3
57096,57096,Debit Card,2023-04-28,136.48
57097,57097,Debit Card,2023-07-10,1209.53
57098,57098,Credit Card,2024-07-22,2502.98
57099,57099,Debit Card,2023-12-11,571.03
57100,57100,Credit Card,2022-06-18,1871.22
57101,57101,Bank Transfer,2023-08-10,810.64
57102,57102,Credit Card,2023-11-27,1165.12
57103,57103,Bank Transfer,2023-02-17,2498.19
57104,57104,PayPal,2024-03-07,328.16
57105,57105,PayPal,2023-12-19,398.83
57106,57106,Mobile Money,2023-11-20,29.24
57107,57107,PayPal,2024-04-18,1728.92
57108,57108,PayPal,2023-05-07,42.45
57109,57109,Mobile Money,2022-07-22,540.9
57110,57110,Credit Card,2024-04-12,690.67
57111,57111,Bank Transfer,2024-08-11,777.71
57112,57112,Credit Card,2023-12-31,748.02
57113,57113,Bank Transfer,2023-12-06,972.3
57114,57114,Bank Transfer,2022-09-26,412.89
57115,57115,Mobile Money,2024-07-30,580.22
57116,57116,Bank Transfer,2022-11-25,386.69
57117,57117,Credit Card,2022-07-20,2385.04
57118,57118,Credit Card,2023-09-15,1020.36
57119,57119,PayPal,2023-04-08,1526.16
57120,57120,Mobile Money,2024-03-08,1201.1
57121,57121,Mobile Money,2023-02-08,212.19
57122,57122,Mobile Money,2022-06-29,1143.16
57123,57123,Credit Card,2023-09-09,818.42
57124,57124,Mobile Money,2023-06-23,57.17
57125,57125,Credit Card,2023-06-22,154.24
57126,57126,PayPal,2023-06-25,164.63
57127,57127,Debit Card,2023-09-16,223.22
57128,57128,Credit Card,2022-12-25,279.53
57129,57129,Debit Card,2024-03-29,801.89
57130,57130,Mobile Money,2022-09-01,162.38
57131,57131,PayPal,2024-02-27,176.09
57132,57132,PayPal,2022-07-04,872.35
57133,57133,Bank Transfer,2023-11-09,300.76
57134,57134,Debit Card,2024-06-04,311.84
57135,57135,Bank Transfer,2024-09-06,1859.6
57136,57136,Credit Card,2022-12-11,157.46
57137,57137,Bank Transfer,2023-08-31,619.04
57138,57138,Mobile Money,2024-02-01,1525.62
57139,57139,Bank Transfer,2022-11-13,182.09
57140,57140,Mobile Money,2024-07-13,935.91
57141,57141,Bank Transfer,2023-06-10,331.12
57142,57142,Bank Transfer,2023-12-30,21.95
57143,57143,Mobile Money,2024-08-14,255.35
57144,57144,Credit Card,2022-11-02,567.87
57145,57145,PayPal,2024-02-14,296.57
57146,57146,Bank Transfer,2024-04-04,1339.98
57147,57147,Credit Card,2023-02-18,636.22
57148,57148,Debit Card,2024-09-06,313.08
57149,57149,Debit Card,2024-08-21,313.73
57150,57150,Bank Transfer,2024-01-31,1107.34
57151,57151,Debit Card,2023-07-13,283.02
57152,57152,Bank Transfer,2022-10-13,289.93
57153,57153,Bank Transfer,2023-08-09,390.31
57154,57154,Credit Card,2024-06-21,783.21
57155,57155,Mobile Money,2022-10-02,1120.87
57156,57156,PayPal,2023-01-07,381.59
57157,57157,Credit Card,2024-04-21,644.51
57158,57158,PayPal,2022-06-19,581.52
57159,57159,Bank Transfer,2024-03-26,312.51
57160,57160,Credit Card,2024-02-09,1365.3
57161,57161,PayPal,2022-12-09,1648.7
57162,57162,Credit Card,2022-11-12,2189.91
57163,57163,Bank Transfer,2024-07-05,1469.01
57164,57164,PayPal,2022-09-11,210.52
57165,57165,Bank Transfer,2024-04-19,65.53
57166,57166,Bank Transfer,2023-06-15,910.44
57167,57167,Credit Card,2022-07-08,504.03
57168,57168,Credit Card,2023-06-26,735.19
57169,57169,Mobile Money,2023-03-01,1329.67
57170,57170,Bank Transfer,2023-12-12,537.01
57171,57171,Debit Card,2023-06-08,1368.34
57172,57172,PayPal,2024-04-21,393.52
57173,57173,Mobile Money,2022-07-13,38.11
57174,57174,Debit Card,2022-07-31,920.91
57175,57175,Bank Transfer,2022-08-20,1736.8
57176,57176,Debit Card,2022-08-06,86.98
57177,57177,Credit Card,2023-05-28,929.91
57178,57178,Debit Card,2024-05-30,1408.74
57179,57179,Bank Transfer,2024-01-26,92.99
57180,57180,Credit Card,2022-08-12,898.37
57181,57181,Debit Card,2023-06-24,380.21
57182,57182,Credit Card,2024-03-25,62.01
57183,57183,Debit Card,2022-09-14,595.47
57184,57184,PayPal,2022-07-23,239.99
57185,57185,Credit Card,2023-09-16,926.88
57186,57186,Bank Transfer,2023-05-12,2299.92
57187,57187,Debit Card,2022-09-20,475.73
57188,57188,Bank Transfer,2024-07-24,1057.93
57189,57189,Bank Transfer,2023-12-06,1569.77
57190,57190,PayPal,2024-02-16,544.01
57191,57191,Mobile Money,2023-10-09,767.0
57192,57192,Debit Card,2023-12-08,559.8
57193,57193,Mobile Money,2022-12-21,214.74
57194,57194,Debit Card,2024-04-22,242.88
57195,57195,Mobile Money,2024-07-12,1752.07
57196,57196,Debit Card,2024-09-15,1099.6
57197,57197,Debit Card,2023-01-20,903.43
57198,57198,Debit Card,2024-09-08,622.63
57199,57199,Credit Card,2023-07-01,650.68
57200,57200,PayPal,2024-01-12,1644.21
57201,57201,Credit Card,2022-12-18,36.65
57202,57202,Credit Card,2024-03-30,332.31
57203,57203,Debit Card,2024-04-11,496.43
57204,57204,Mobile Money,2023-06-18,1001.51
57205,57205,Credit Card,2024-06-23,327.77
57206,57206,Credit Card,2023-11-08,940.06
57207,57207,Debit Card,2022-07-21,459.8
57208,57208,Credit Card,2024-04-16,1601.33
57209,57209,Mobile Money,2022-08-23,435.44
57210,57210,Debit Card,2024-03-26,1518.05
57211,57211,Bank Transfer,2023-09-07,81.02
57212,57212,PayPal,2022-06-20,222.77
57213,57213,Debit Card,2022-08-03,98.3
57214,57214,Bank Transfer,2022-06-17,114.36
57215,57215,Bank Transfer,2023-10-09,95.17
57216,57216,Bank Transfer,2024-01-09,73.55
57217,57217,PayPal,2022-11-05,349.42
57218,57218,Bank Transfer,2022-12-07,738.95
57219,57219,Mobile Money,2024-07-23,2442.9
57220,57220,Mobile Money,2022-11-04,845.7
57221,57221,Mobile Money,2023-10-08,702.73
57222,57222,Mobile Money,2022-10-09,963.25
57223,57223,Bank Transfer,2023-12-19,1172.64
57224,57224,PayPal,2024-05-16,403.92
57225,57225,Mobile Money,2022-12-21,965.86
57226,57226,Mobile Money,2023-08-24,472.75
57227,57227,Credit Card,2024-01-27,437.95
57228,57228,PayPal,2022-12-19,413.53
57229,57229,PayPal,2024-02-11,64.1
57230,57230,Credit Card,2022-06-17,2273.46
57231,57231,Debit Card,2022-07-15,1563.44
57232,57232,PayPal,2024-06-29,231.53
57233,57233,PayPal,2023-10-13,62.78
57234,57234,Debit Card,2023-03-19,2405.88
57235,57235,Bank Transfer,2023-05-10,457.98
57236,57236,Debit Card,2024-03-01,1022.66
57237,57237,Credit Card,2023-07-23,323.69
57238,57238,Debit Card,2022-09-23,2522.99
57239,57239,Bank Transfer,2022-11-20,146.4
57240,57240,Debit Card,2024-03-09,582.21
57241,57241,Credit Card,2023-11-14,445.52
57242,57242,Credit Card,2024-07-26,363.96
57243,57243,Mobile Money,2023-12-10,1686.56
57244,57244,Debit Card,2023-08-16,319.73
57245,57245,Bank Transfer,2023-05-28,1448.48
57246,57246,Bank Transfer,2022-09-05,940.82
57247,57247,PayPal,2024-07-27,226.09
57248,57248,Bank Transfer,2023-07-13,721.69
57249,57249,Bank Transfer,2024-03-09,1548.8
57250,57250,PayPal,2023-10-13,1083.24
57251,57251,Bank Transfer,2022-11-02,226.32
57252,57252,Mobile Money,2023-02-03,422.38
57253,57253,Debit Card,2024-04-28,208.74
57254,57254,PayPal,2023-12-29,79.54
57255,57255,Debit Card,2023-08-22,903.62
57256,57256,Bank Transfer,2024-04-24,90.16
57257,57257,Credit Card,2022-06-13,314.42
57258,57258,PayPal,2024-05-10,107.42
57259,57259,Credit Card,2023-06-29,879.28
57260,57260,Bank Transfer,2022-06-16,123.68
57261,57261,Credit Card,2024-05-07,538.91
57262,57262,Bank Transfer,2022-06-29,159.28
57263,57263,Bank Transfer,2023-07-02,190.33
57264,57264,Credit Card,2024-01-08,176.29
57265,57265,Mobile Money,2022-11-26,1042.12
57266,57266,Mobile Money,2023-07-14,1488.85
57267,57267,Debit Card,2022-11-09,395.85
57268,57268,Mobile Money,2022-09-03,62.16
57269,57269,Bank Transfer,2024-09-07,298.62
57270,57270,Credit Card,2024-02-24,698.72
57271,57271,PayPal,2023-11-23,823.2
57272,57272,Bank Transfer,2024-01-06,902.09
57273,57273,Mobile Money,2024-04-11,322.52
57274,57274,Mobile Money,2022-10-20,1735.59
57275,57275,Debit Card,2023-08-09,503.14
57276,57276,Credit Card,2024-03-26,36.51
57277,57277,Debit Card,2024-02-09,238.36
57278,57278,Debit Card,2024-09-15,1014.76
57279,57279,PayPal,2022-12-04,1755.4
57280,57280,Credit Card,2024-04-04,194.07
57281,57281,Mobile Money,2023-06-21,16.09
57282,57282,Bank Transfer,2024-03-25,747.51
57283,57283,Debit Card,2024-06-10,1056.92
57284,57284,Mobile Money,2023-02-07,1397.82
57285,57285,Mobile Money,2024-07-02,19.89
57286,57286,Bank Transfer,2023-11-05,188.81
57287,57287,Debit Card,2024-02-07,244.31
57288,57288,Mobile Money,2024-09-09,1025.45
57289,57289,Credit Card,2024-06-09,733.54
57290,57290,Mobile Money,2023-07-20,1548.3
57291,57291,Credit Card,2024-01-26,967.24
57292,57292,Credit Card,2023-03-24,262.12
57293,57293,PayPal,2024-07-05,523.45
57294,57294,Mobile Money,2023-08-12,1935.34
57295,57295,Debit Card,2023-06-03,840.35
57296,57296,PayPal,2023-06-16,1711.05
57297,57297,Debit Card,2023-08-12,744.36
57298,57298,Bank Transfer,2022-09-17,2389.46
57299,57299,Credit Card,2022-09-11,792.2
57300,57300,Debit Card,2023-06-26,398.76
57301,57301,Mobile Money,2023-08-04,457.73
57302,57302,Debit Card,2024-05-14,732.25
57303,57303,Bank Transfer,2022-09-26,1477.45
57304,57304,Mobile Money,2024-03-02,413.31
57305,57305,Credit Card,2023-09-10,2168.07
57306,57306,Credit Card,2023-06-05,79.6
57307,57307,Debit Card,2024-05-10,1760.92
57308,57308,PayPal,2024-04-30,2688.01
57309,57309,Bank Transfer,2024-02-23,582.1
57310,57310,Bank Transfer,2024-06-27,178.89
57311,57311,Mobile Money,2023-06-13,1781.67
57312,57312,Mobile Money,2023-04-17,647.87
57313,57313,Bank Transfer,2023-02-26,1222.31
57314,57314,Debit Card,2023-11-03,487.01
57315,57315,Credit Card,2024-05-05,603.85
57316,57316,Mobile Money,2022-12-04,318.12
57317,57317,Mobile Money,2023-06-18,2127.47
57318,57318,Bank Transfer,2024-07-04,1795.2
57319,57319,Credit Card,2024-04-08,955.14
57320,57320,Mobile Money,2022-09-26,106.64
57321,57321,Mobile Money,2022-09-11,437.05
57322,57322,Mobile Money,2023-08-10,1963.37
57323,57323,Mobile Money,2023-02-12,1010.56
57324,57324,Mobile Money,2024-06-30,651.48
57325,57325,Debit Card,2022-12-11,1032.07
57326,57326,Mobile Money,2024-01-15,880.23
57327,57327,PayPal,2024-03-20,873.24
57328,57328,PayPal,2024-01-25,64.01
57329,57329,Bank Transfer,2024-02-08,535.01
57330,57330,Credit Card,2023-07-05,1323.12
57331,57331,Mobile Money,2023-02-23,430.68
57332,57332,Bank Transfer,2022-09-04,480.17
57333,57333,Bank Transfer,2023-04-06,648.66
57334,57334,Credit Card,2022-09-30,1403.79
57335,57335,Debit Card,2023-11-07,694.26
57336,57336,Mobile Money,2024-09-17,1011.97
57337,57337,Credit Card,2022-06-30,130.22
57338,57338,PayPal,2023-07-10,581.49
57339,57339,Mobile Money,2023-09-04,650.96
57340,57340,Debit Card,2022-07-18,1035.33
57341,57341,Bank Transfer,2024-01-05,1097.21
57342,57342,Credit Card,2022-10-11,309.74
57343,57343,Debit Card,2023-08-16,966.52
57344,57344,Mobile Money,2024-06-19,2032.95
57345,57345,PayPal,2024-03-13,793.21
57346,57346,Bank Transfer,2023-06-14,1303.17
57347,57347,PayPal,2024-02-18,404.23
57348,57348,Bank Transfer,2024-07-11,741.58
57349,57349,Bank Transfer,2022-09-22,406.53
57350,57350,Mobile Money,2022-06-26,508.2
57351,57351,Bank Transfer,2024-05-04,234.72
57352,57352,Credit Card,2023-08-18,1923.66
57353,57353,Mobile Money,2022-06-09,283.56
57354,57354,Bank Transfer,2022-07-01,527.55
57355,57355,PayPal,2022-06-05,786.07
57356,57356,Debit Card,2023-12-06,1435.46
57357,57357,Credit Card,2023-06-30,293.54
57358,57358,Mobile Money,2022-08-24,60.1
57359,57359,Debit Card,2023-12-28,1139.33
57360,57360,PayPal,2023-12-27,50.57
57361,57361,Mobile Money,2022-08-22,519.83
57362,57362,Bank Transfer,2023-03-20,253.68
57363,57363,Bank Transfer,2024-02-24,794.31
57364,57364,Debit Card,2024-01-25,476.16
57365,57365,Mobile Money,2024-01-09,1002.14
57366,57366,Mobile Money,2022-12-03,359.85
57367,57367,Debit Card,2023-09-24,871.48
57368,57368,PayPal,2023-01-17,1796.99
57369,57369,PayPal,2022-07-15,1076.99
57370,57370,Credit Card,2022-09-23,1420.57
57371,57371,Bank Transfer,2022-10-04,130.49
57372,57372,Bank Transfer,2023-01-23,991.46
57373,57373,Debit Card,2022-11-17,389.01
57374,57374,Debit Card,2023-07-15,787.47
57375,57375,PayPal,2024-07-27,1316.64
57376,57376,PayPal,2024-01-06,2504.4
57377,57377,Debit Card,2022-07-07,1076.54
57378,57378,Mobile Money,2023-09-10,582.23
57379,57379,Debit Card,2023-07-15,170.71
57380,57380,Bank Transfer,2022-09-19,714.54
57381,57381,Mobile Money,2023-12-10,422.53
57382,57382,Credit Card,2024-08-26,391.57
57383,57383,PayPal,2023-11-13,410.16
57384,57384,Debit Card,2024-04-17,85.09
57385,57385,PayPal,2022-11-12,456.48
57386,57386,Mobile Money,2023-05-26,320.68
57387,57387,Mobile Money,2024-09-12,1487.04
57388,57388,Mobile Money,2023-11-15,417.57
57389,57389,Credit Card,2022-10-06,1783.78
57390,57390,Mobile Money,2024-03-24,1929.15
57391,57391,Debit Card,2022-11-20,168.57
57392,57392,Bank Transfer,2022-06-04,80.57
57393,57393,Debit Card,2024-01-02,13.69
57394,57394,Bank Transfer,2022-06-16,783.55
57395,57395,Mobile Money,2023-07-18,920.24
57396,57396,Debit Card,2022-12-14,171.86
57397,57397,PayPal,2023-12-12,485.99
57398,57398,PayPal,2023-03-22,465.28
57399,57399,Bank Transfer,2024-06-02,426.37
57400,57400,Debit Card,2022-07-24,2085.35
57401,57401,Bank Transfer,2023-12-24,431.97
57402,57402,PayPal,2023-11-15,871.31
57403,57403,Bank Transfer,2023-04-30,223.28
57404,57404,Mobile Money,2024-03-23,945.16
57405,57405,Mobile Money,2024-03-14,796.39
57406,57406,Debit Card,2024-03-22,415.97
57407,57407,Bank Transfer,2024-03-08,693.42
57408,57408,Debit Card,2024-05-20,589.95
57409,57409,Credit Card,2022-12-24,581.18
57410,57410,Mobile Money,2023-06-09,1128.14
57411,57411,Bank Transfer,2024-06-20,2063.84
57412,57412,PayPal,2024-01-11,880.0
57413,57413,PayPal,2024-04-09,345.38
57414,57414,Debit Card,2024-04-30,451.32
57415,57415,Mobile Money,2023-05-11,393.93
57416,57416,Mobile Money,2023-04-03,216.09
57417,57417,Mobile Money,2022-11-22,1180.9
57418,57418,Bank Transfer,2024-07-07,2027.07
57419,57419,Debit Card,2023-10-04,792.32
57420,57420,PayPal,2024-03-09,1043.85
57421,57421,Mobile Money,2022-06-29,129.35
57422,57422,Debit Card,2023-06-07,980.07
57423,57423,Credit Card,2022-07-08,1533.48
57424,57424,PayPal,2024-05-16,1813.26
57425,57425,Mobile Money,2023-09-27,1560.16
57426,57426,Bank Transfer,2022-10-24,39.27
57427,57427,Credit Card,2023-02-04,460.61
57428,57428,Bank Transfer,2024-02-21,2363.31
57429,57429,Mobile Money,2022-11-21,127.26
57430,57430,Mobile Money,2024-05-04,1579.71
57431,57431,Mobile Money,2023-10-07,1571.88
57432,57432,Credit Card,2023-09-02,433.81
57433,57433,Bank Transfer,2023-10-27,2419.32
57434,57434,Debit Card,2023-08-17,1858.07
57435,57435,Mobile Money,2022-10-04,881.09
57436,57436,PayPal,2024-07-19,149.36
57437,57437,Mobile Money,2024-09-12,1032.52
57438,57438,PayPal,2024-07-30,1542.32
57439,57439,Mobile Money,2022-10-26,600.74
57440,57440,Debit Card,2024-07-05,33.07
57441,57441,Credit Card,2024-04-17,553.22
57442,57442,Mobile Money,2024-08-15,47.47
57443,57443,Mobile Money,2023-12-20,1284.36
57444,57444,Credit Card,2023-12-09,741.21
57445,57445,Credit Card,2024-02-21,450.28
57446,57446,PayPal,2022-10-26,11.94
57447,57447,Bank Transfer,2023-01-07,751.49
57448,57448,Bank Transfer,2024-08-26,676.05
57449,57449,Mobile Money,2023-09-24,425.51
57450,57450,PayPal,2022-09-10,1023.15
57451,57451,Debit Card,2023-05-02,1657.8
57452,57452,Mobile Money,2024-02-24,1853.11
57453,57453,Bank Transfer,2023-12-07,613.39
57454,57454,Debit Card,2022-06-13,379.09
57455,57455,Credit Card,2023-05-18,137.27
57456,57456,Bank Transfer,2022-11-12,218.01
57457,57457,Bank Transfer,2024-07-23,1279.99
57458,57458,Debit Card,2022-12-05,415.88
57459,57459,Credit Card,2024-08-11,145.92
57460,57460,Debit Card,2023-05-17,2002.16
57461,57461,Mobile Money,2023-09-24,797.61
57462,57462,Bank Transfer,2022-10-28,284.82
57463,57463,Bank Transfer,2022-08-02,401.11
57464,57464,Debit Card,2024-03-17,769.13
57465,57465,Bank Transfer,2023-07-17,28.57
57466,57466,Mobile Money,2024-02-06,217.27
57467,57467,Debit Card,2023-08-30,22.92
57468,57468,Mobile Money,2022-09-08,505.26
57469,57469,PayPal,2024-05-08,483.96
57470,57470,Mobile Money,2023-01-31,1062.2
57471,57471,Credit Card,2022-12-08,146.18
57472,57472,Credit Card,2024-02-02,407.72
57473,57473,Bank Transfer,2022-07-09,1092.51
57474,57474,PayPal,2022-08-26,1310.34
57475,57475,Debit Card,2023-12-18,2006.77
57476,57476,Mobile Money,2022-12-26,2091.44
57477,57477,Mobile Money,2024-06-23,1261.98
57478,57478,Mobile Money,2022-11-22,1798.58
57479,57479,Debit Card,2024-05-05,463.34
57480,57480,PayPal,2023-03-10,386.15
57481,57481,Mobile Money,2024-08-13,501.47
57482,57482,Debit Card,2022-07-20,242.21
57483,57483,Credit Card,2024-05-15,1639.17
57484,57484,Debit Card,2024-05-27,698.29
57485,57485,Mobile Money,2023-06-08,466.13
57486,57486,Mobile Money,2022-06-20,391.71
57487,57487,Bank Transfer,2024-08-28,273.58
57488,57488,Mobile Money,2023-05-05,1361.13
57489,57489,Mobile Money,2022-06-13,1053.78
57490,57490,Mobile Money,2024-04-29,686.0
57491,57491,Bank Transfer,2024-03-19,343.95
57492,57492,Debit Card,2024-02-14,1476.2
57493,57493,Mobile Money,2024-01-18,1960.51
57494,57494,Credit Card,2022-10-27,554.09
57495,57495,Debit Card,2023-01-13,306.0
57496,57496,Bank Transfer,2023-07-31,975.63
57497,57497,Debit Card,2024-08-08,1046.77
57498,57498,Bank Transfer,2023-03-14,128.64
57499,57499,Credit Card,2022-06-11,339.89
57500,57500,Debit Card,2024-08-06,1549.09
57501,57501,Credit Card,2024-05-30,207.83
57502,57502,Bank Transfer,2022-06-12,1162.26
57503,57503,Credit Card,2024-03-10,176.5
57504,57504,Debit Card,2023-02-19,498.98
57505,57505,Credit Card,2023-07-22,1239.05
57506,57506,Debit Card,2022-09-20,371.78
57507,57507,Credit Card,2022-06-08,48.33
57508,57508,Debit Card,2023-05-03,498.7
57509,57509,Bank Transfer,2024-02-11,311.8
57510,57510,Debit Card,2022-12-29,393.62
57511,57511,Mobile Money,2022-12-22,441.38
57512,57512,PayPal,2024-04-26,1658.92
57513,57513,Bank Transfer,2023-07-13,283.21
57514,57514,Credit Card,2024-09-11,1727.45
57515,57515,Credit Card,2024-04-06,1300.61
57516,57516,Bank Transfer,2023-09-23,394.86
57517,57517,Mobile Money,2023-02-11,2045.09
57518,57518,Debit Card,2024-04-18,833.6
57519,57519,Credit Card,2022-11-12,852.16
57520,57520,Bank Transfer,2023-09-12,264.71
57521,57521,Bank Transfer,2023-11-19,1607.66
57522,57522,Bank Transfer,2024-04-27,357.44
57523,57523,PayPal,2024-01-15,731.9
57524,57524,Credit Card,2022-09-13,317.34
57525,57525,Mobile Money,2023-01-03,520.5
57526,57526,PayPal,2023-08-30,1116.69
